,Additions_to_Regular_Salary,Additions_to_Salary__Projected_Expenses,After_School_and_Student_Activities,Ancillary_Support_Services_All_Funds,Assistant_Principals,Attendance__Outreach_Services,Building_Maintenance,Building_Services_All_Funds,Central_Administration_All_Funds,Central_Instructional_Support_All_Funds,Central_Leadership,Classroom_Instruction_All_Funds,Computer_System_Support_School_Level,Contracted_Instructional_Services,Counseling_Services,Custodial_Services,Debt_Service,Direct_Services_to_Schools,District,Drug_Prevention_Programs,Education_Paraprofessionals,Energy,Field_Support_All_Funds,Field_Support_Costs,Food_Services,Instructional_Offices,Instructional_Supplies_and_Equipment,Instructional_Support_Srcs_All_Funds,Instructional_Support_and_Administration_All_Funds,LeadershipSupervisionSupport_All_Funds,Leases,Librarians_and_Library_Books,Operational_Offices,Other_Classroom_Staff,Other_Field_Support_Costs_All_Funds,Other_SystemWide_Obligations_All_Funds,Parent_Involvement_Activities,Principals,Professional_Development,Projected_Expenses,Referral_and_Evaluation_Services_All_Funds,Related_Services,Retiree_Health_and_Welfare,Sabbaticals_Leaves_Termination_Pay,School,School_Safety,Secretaries_School_Aides__Other_Support_Staff,Special_Commissioner_for_Investigation,Summer_and_Evening_School,Supervisors,Supplies_Materials_Equipment_Telephones,SystemWide_Costs,SystemWide_Obligations,Teachers,Text_Books,Title_1,Total,Transportation
Q099,4,97,158,2061,391,24,414,3302,341,59,40,7926,89,52,203,762,747,17404,28,1,2,359,97,249,685,67,130,2513,241,1506,1765,7,235,4,8,1200,115,280,373,0,460,1551,445,4,Q099,303,738,8,39,8,90,400,1200,7251,69,Yes,19253,984
Q101,3,97,120,1687,344,24,385,1253,332,52,37,7984,89,29,30,686,747,14765,28,103,100,182,97,393,400,62,156,2278,283,1466,,7,233,4,110,1200,208,341,183,0,279,1513,445,106,Q101,303,677,8,29,7,97,384,1200,7405,71,No,16742,895
Q117,2,99,31,1596,272,24,354,964,340,55,40,8171,89,14,174,430,747,12931,28,0,232,180,99,328,686,65,327,1073,255,1029,,98,235,,73,1200,58,197,623,0,312,473,445,71,Q117,306,452,8,99,4,104,396,1200,6709,68,Yes,14854,515
Q121,3,80,202,1474,499,24,417,1128,341,55,40,7605,89,17,208,528,747,13162,28,1,121,183,80,240,554,66,82,1591,234,1284,,7,235,4,6,1200,99,241,270,0,321,737,445,3,Q121,303,426,8,28,5,113,396,1200,7006,70,Yes,14997,527
Q139,3,73,51,1610,181,24,401,1152,338,54,39,7190,89,19,128,590,747,12641,28,1,165,162,73,243,690,64,85,1612,233,1003,,122,235,4,10,1200,91,249,181,0,407,911,445,7,Q139,303,474,8,39,6,94,393,1200,6507,68,Yes,14476,527
Q140,4,77,43,2018,658,125,379,1267,342,58,40,7946,89,32,410,673,747,15267,28,1,524,216,77,282,709,67,48,2561,239,1398,,143,235,4,43,1200,89,291,601,1,486,1407,445,39,Q140,303,358,8,147,8,84,401,1200,6375,71,Yes,17150,917
Q144,3,127,99,2160,240,24,411,1263,334,54,37,9988,89,129,229,663,747,17552,28,1,422,189,127,391,433,63,102,2739,233,1275,,217,233,4,157,1200,118,297,245,0,313,1955,445,154,Q144,303,568,8,48,8,162,388,1200,8752,68,No,19530,1334
Q157,4,99,48,1558,543,24,343,1237,341,56,39,9080,89,417,312,647,747,16111,28,76,278,247,99,410,509,67,64,2317,241,1821,,119,234,4,168,1200,90,232,335,0,350,1417,445,164,Q157,303,612,8,123,232,202,397,1200,7656,83,Yes,18117,656
Q160,4,66,56,1929,304,88,471,1365,343,59,40,9038,89,75,141,684,747,15672,28,73,302,210,66,248,725,68,158,1929,241,1345,,155,235,4,7,1200,73,304,562,0,446,1051,445,3,Q160,303,597,8,45,34,107,403,1200,7671,67,Yes,17522,812
Q161,3,95,37,1581,241,24,360,1319,343,57,40,8574,89,82,132,682,747,14563,28,1,181,276,95,287,605,67,84,1843,238,1152,,10,235,4,49,1200,117,266,955,0,39,1494,445,46,Q161,303,546,8,37,6,92,400,1200,7152,69,Yes,16450,584
Q174,3,81,50,2373,255,24,450,1404,338,56,39,8571,89,41,17,769,747,15940,28,1,64,186,81,244,489,65,59,2109,237,1401,,213,234,4,6,1200,138,334,196,0,249,1630,445,3,Q174,303,715,8,67,7,91,394,1200,7859,67,Yes,17777,1491
Q175,3,80,165,1460,256,24,458,1336,340,57,39,8140,89,43,251,649,747,14036,28,1,272,228,80,245,567,66,210,1798,237,1222,,6,235,4,8,1200,139,318,475,0,415,802,445,4,Q175,303,526,8,47,7,115,397,1200,6998,84,Yes,15879,501
Q182,3,101,83,2236,351,25,420,2353,341,57,40,8435,89,18,490,469,747,17064,28,1,353,96,101,267,687,66,228,2583,240,1358,1368,159,235,4,28,1200,137,243,581,0,545,1302,445,24,Q182,303,675,8,66,4,85,398,1200,6922,104,Yes,18930,1156
Q190,3,93,85,1201,398,267,362,1215,338,50,39,7436,89,30,312,676,747,13232,28,80,2,177,93,243,541,64,48,1767,222,1519,,149,234,4,21,1200,98,287,404,0,268,657,445,17,Q190,303,568,8,22,150,117,388,1200,6707,70,Yes,15063,267
Q196,3,100,84,1749,14,24,433,1324,332,51,37,7356,89,70,186,674,747,12844,28,1,74,217,100,317,478,61,106,1284,227,1031,,7,233,4,90,1200,126,329,337,0,30,833,445,87,Q196,303,588,8,28,4,96,382,1200,6660,70,No,14744,879
Q206,3,122,177,1977,233,24,412,1334,341,57,40,9537,89,18,149,671,747,17433,28,1,231,251,122,594,628,66,110,3019,237,1444,,213,235,4,357,1200,142,322,403,0,612,1914,445,353,Q206,303,780,8,42,6,103,398,1200,8450,67,Yes,19624,956
Q217,3,84,60,1367,393,33,403,1091,341,53,40,7997,89,73,461,519,747,13885,28,53,35,170,84,278,515,67,81,1930,228,1416,,99,235,4,50,1200,79,174,529,0,227,1018,445,47,Q217,303,425,8,89,274,150,394,1200,7006,81,Yes,15758,459
Q220,4,100,112,2264,104,24,447,1551,342,60,40,10541,89,34,217,794,747,20399,28,137,298,310,100,431,604,68,140,4434,388,1509,,13,235,4,43,1200,161,497,694,0,684,3098,445,39,Q220,303,747,8,133,10,150,403,1200,9156,68,Yes,22433,1267
Q284,1,78,281,1131,37,169,413,1360,339,49,40,7153,89,43,307,710,747,12280,28,2,6,237,78,340,575,65,235,1129,332,1428,,46,234,4,8,1200,235,702,448,1,42,93,445,6,Q284,303,595,8,191,5,89,387,1200,6005,175,Yes,14207,164
Q303,3,68,234,1567,14,24,465,2061,332,50,37,8963,89,213,17,1051,747,16824,28,1,703,544,68,222,508,61,301,1456,216,2709,,4,234,4,6,1200,32,1481,135,0,27,1121,445,3,Q303,303,1112,8,29,4,98,382,1200,7508,66,No,18628,666
Q310,2,67,247,806,986,227,463,1655,343,53,40,7251,89,43,527,917,747,14260,28,2,10,274,67,348,191,70,108,1586,339,2895,2,9,233,4,9,1200,30,1323,257,1,62,491,445,7,Q310,303,435,8,45,13,138,395,1200,6550,226,Yes,16203,222
Q440,2,87,162,781,449,103,390,840,337,48,38,6618,89,416,414,331,747,10981,28,12,6,118,87,272,181,66,118,1439,205,1215,2,70,233,62,67,1200,38,78,128,0,129,581,445,65,Q440,303,591,8,66,6,91,386,1200,5650,103,Yes,12839,207
Q470,2,101,174,722,782,172,463,1515,338,50,39,8558,89,410,424,774,747,14633,28,47,15,276,101,231,197,67,79,1716,171,2021,2,108,233,88,60,1200,58,172,189,0,250,592,445,58,Q470,303,949,8,55,5,113,388,1200,7520,93,Yes,16452,132
Q505,8,96,232,847,574,153,365,984,341,50,40,7056,89,420,476,444,747,12120,28,16,26,174,96,304,189,68,112,1772,286,1365,2,77,233,48,18,1200,36,96,176,1,104,755,445,9,Q505,303,595,8,71,4,97,392,1200,6021,107,Yes,14016,266
Q620,2,93,202,920,629,24,391,889,338,49,39,6867,89,15,420,339,747,11692,28,26,2,158,93,224,252,67,192,1189,166,1734,2,115,233,42,57,1200,47,104,130,0,117,353,445,55,Q620,303,818,8,55,4,180,387,1200,6213,103,Yes,13503,275
Q680,2,135,237,849,577,24,344,1208,338,44,39,5947,89,13,595,644,747,11171,28,1,1,219,135,275,324,65,47,1099,270,1933,2,186,234,149,5,1200,150,393,108,0,5,88,445,2,Q680,303,794,8,12,1,168,382,1200,5248,183,Yes,13028,132
Q687,1,116,230,849,739,24,328,352,336,44,39,8585,89,10,508,23,747,13277,28,0,0,0,116,169,288,64,210,950,157,2424,2,10,233,236,11,1200,164,540,226,1,10,13,445,9,Q687,303,816,8,73,0,328,379,1200,7635,185,Yes,15025,168
Q690,5,76,225,848,857,120,509,2658,339,49,39,6877,89,15,457,1277,747,14244,28,0,2,871,76,265,278,67,53,1588,258,2196,2,202,233,192,8,1200,103,449,206,1,387,296,445,2,Q690,303,746,8,155,7,138,389,1200,5935,118,Yes,16098,178
Q896,8,95,294,1069,418,38,350,1141,342,48,40,6729,89,37,19,554,747,11455,28,0,3,235,95,290,537,67,89,886,281,1536,2,3,235,10,9,1200,116,622,154,1,359,59,445,1,Q896,303,347,8,12,3,146,390,1200,6251,169,Yes,13335,140
Q015,2,94,195,2007,398,29,493,1788,342,56,40,9640,89,26,218,895,747,19147,29,12,418,400,94,371,728,66,82,3632,349,1986,,10,235,4,22,1200,589,537,285,1,828,1761,445,20,Q015,303,954,8,8,7,91,398,1200,8721,86,Yes,21116,887
Q033,3,98,127,1988,325,27,614,1409,340,56,40,8235,89,14,156,573,747,14400,29,11,110,221,98,252,633,66,78,1625,225,1046,,7,235,4,27,1200,84,206,194,0,356,862,445,23,Q033,303,415,8,22,6,93,396,1200,7726,80,Yes,16247,963
Q034,2,84,129,1764,5,27,403,1472,342,57,40,8656,89,57,280,822,747,15195,29,10,536,247,84,296,688,67,35,1709,291,1511,,0,235,,5,1200,141,395,786,1,393,728,445,2,Q034,306,935,8,9,5,170,399,1200,7111,122,Yes,17090,681
Q035,3,80,133,1768,295,28,395,1317,340,55,40,8532,89,13,142,683,747,14474,29,11,279,239,80,247,696,65,105,1370,233,1407,,21,235,4,14,1200,131,329,224,1,244,682,445,10,Q035,303,684,8,43,5,94,395,1200,7730,112,Yes,16317,679
Q036,3,68,104,2144,375,27,359,1422,342,57,40,8255,89,27,304,765,747,16510,29,157,532,299,68,289,757,67,146,2850,283,1770,,257,235,,5,1200,161,429,380,0,727,1369,445,3,Q036,303,773,8,12,7,186,399,1200,6803,99,Yes,18397,995
Q037,3,84,79,2059,267,112,345,1454,342,56,40,8508,89,22,122,742,747,16289,29,130,478,367,84,255,738,66,85,2902,225,1281,,7,235,4,30,1200,135,361,391,1,496,1828,445,26,Q037,303,549,8,22,6,99,398,1200,7396,104,Yes,18141,929
Q038,3,74,303,2595,712,56,711,1896,343,58,41,11092,89,85,93,821,747,20475,29,10,453,364,74,298,747,68,55,2470,292,2348,,486,235,,6,1200,313,786,639,1,58,1638,445,2,Q038,306,644,8,24,6,201,401,1200,9126,224,Yes,22375,1453
Q052,3,65,33,2651,316,329,384,1437,342,57,40,10306,89,522,430,808,747,18311,29,11,377,246,65,234,714,67,198,2415,226,1436,,7,235,4,8,1200,215,381,1213,0,275,1122,445,4,Q052,303,565,8,33,6,168,399,1200,7861,91,Yes,20144,1544
Q059,3,84,22,1273,809,165,389,1372,339,52,39,8250,89,23,362,787,747,14885,29,98,203,196,84,298,450,66,94,1965,284,1941,,194,234,4,14,1200,110,271,483,0,238,970,445,10,Q059,303,621,8,16,142,98,390,1200,7165,69,Yes,16773,430
Q095,3,92,134,1461,294,27,403,964,341,56,40,7850,89,32,93,424,747,12869,29,11,268,137,92,305,641,66,149,1091,254,1412,,95,235,4,51,1200,60,178,770,0,235,531,445,47,Q095,303,723,8,8,108,109,397,1200,6436,88,Yes,14771,427
Q109,3,86,47,1162,714,128,390,1133,340,52,40,7327,89,17,274,577,747,13135,29,60,72,166,86,227,502,66,68,1699,216,1728,,15,235,4,11,1200,62,196,446,0,170,958,445,7,Q109,303,503,8,54,208,107,392,1200,6579,72,Yes,14954,268
Q116,2,68,147,1374,345,177,362,1030,341,51,40,8351,89,422,191,499,747,13989,29,10,310,169,68,283,679,66,210,1725,269,1440,,157,235,,14,1200,115,256,151,0,363,721,445,11,Q116,303,527,8,51,128,183,391,1200,6983,67,Yes,15863,303
Q118,4,78,69,2066,191,27,439,1353,343,59,40,9278,89,30,188,686,747,16555,29,11,200,227,78,421,652,68,101,2554,287,1225,,174,235,4,135,1200,122,357,355,0,302,1834,445,131,Q118,303,574,8,8,7,95,402,1200,8336,69,Yes,18578,1021
Q131,2,98,75,1591,282,27,455,1069,341,56,40,8883,89,83,190,455,747,14265,29,10,263,160,98,311,564,66,149,1459,291,1164,,6,235,,20,1200,117,298,487,1,261,778,445,17,Q131,306,492,8,42,3,89,397,1200,7662,190,Yes,16173,632
Q132,3,87,204,1699,385,119,458,1695,338,53,39,8412,89,18,180,928,747,15658,29,184,547,309,87,235,668,64,142,2379,220,1387,,328,235,4,15,1200,215,524,159,0,29,1449,445,11,Q132,303,346,8,40,6,126,392,1200,7108,64,Yes,17484,639
Q134,3,205,111,2753,341,27,391,1790,342,58,40,9807,89,41,243,1094,747,19669,29,145,452,304,205,292,682,67,94,3515,287,1600,,6,235,,6,1200,156,431,691,0,363,2469,445,3,Q134,303,710,8,49,10,108,400,1200,8408,66,Yes,21562,1679
Q135,3,96,121,2042,446,65,438,1137,342,57,40,7867,89,19,120,511,747,15098,29,11,3,189,96,244,652,66,101,2592,227,1364,,7,235,4,18,1200,77,209,569,0,326,1872,445,14,Q135,303,388,8,74,217,104,398,1200,7020,69,Yes,16940,997
Q136,3,88,74,1973,229,196,441,1445,340,56,40,7616,89,27,318,791,747,14758,29,10,381,214,88,506,779,66,83,2259,347,1376,,6,235,,159,1200,137,301,333,0,460,1064,445,156,Q136,303,597,8,41,131,118,396,1200,6676,69,Yes,16860,802
Q138,2,205,63,1676,357,27,395,1237,340,51,40,9304,89,13,150,623,747,15456,29,10,295,219,205,303,607,66,67,1697,277,1337,,130,235,,26,1200,106,258,576,1,350,990,445,23,Q138,306,595,8,36,5,122,391,1200,8007,180,Yes,17350,674
Q147,2,93,116,1428,366,27,339,1148,340,49,40,8555,89,22,138,625,747,13796,29,26,342,185,93,271,566,65,202,1137,266,1435,,167,235,,5,1200,94,263,436,0,169,567,445,2,Q147,303,556,8,12,129,121,390,1200,7306,69,Yes,15656,470
Q156,3,67,113,1725,182,68,374,1242,339,51,39,9036,89,25,285,633,747,15234,29,10,118,235,67,348,692,65,98,1912,317,1251,,172,235,,32,1200,101,293,435,0,506,829,445,29,Q156,303,675,8,30,6,96,390,1200,8085,74,Yes,17173,641
Q176,3,80,151,1816,222,27,439,1228,340,54,40,7623,89,14,158,619,747,13595,29,11,223,170,80,351,640,65,177,1175,231,1673,,162,235,4,120,1200,98,296,375,0,25,704,445,117,Q176,303,727,8,8,326,102,394,1200,6556,103,Yes,15540,784
Q181,3,87,118,2665,367,32,399,1598,341,57,40,9236,89,47,24,881,747,17156,29,10,301,319,87,316,692,67,68,1860,292,1710,,8,235,,24,1200,174,478,797,1,432,1069,445,21,Q181,306,750,8,23,7,109,399,1200,7872,121,Yes,19070,1578
Q192,3,92,175,1259,707,34,410,1034,341,55,39,7962,89,465,541,457,747,14665,29,102,93,167,92,326,450,67,111,2403,321,1915,,147,234,124,6,1200,184,313,270,0,450,917,445,3,Q192,303,776,8,74,9,110,396,1200,6619,58,Yes,16586,417
Q195,3,92,146,2407,229,27,367,1294,343,58,40,8934,89,64,338,653,747,16890,29,144,646,274,92,320,714,67,93,2575,284,1589,,6,235,,36,1200,112,322,451,0,490,1316,445,33,Q195,303,691,8,115,173,174,400,1200,7463,94,Yes,18811,1301
Q208,2,78,149,2750,443,27,432,1505,337,49,39,7895,89,14,173,595,747,15324,29,85,165,478,78,289,587,64,155,1537,266,1557,,165,234,,24,1200,121,306,461,0,28,953,445,21,Q208,303,576,8,30,154,78,386,1200,6834,69,Yes,17199,1771
Q231,3,90,80,1351,424,35,429,1414,340,53,39,8058,89,17,288,790,747,14034,29,82,53,195,90,409,492,66,140,1513,286,1607,,20,234,4,123,1200,165,237,772,0,234,628,445,119,Q231,303,480,8,142,330,136,393,1200,6830,81,Yes,16035,466
Q238,3,138,99,1359,405,121,434,1092,339,51,40,8407,89,413,240,481,747,13728,29,11,141,177,138,350,442,66,109,1729,284,1003,,82,234,4,66,1200,55,148,365,0,116,1087,445,63,Q238,303,362,8,54,7,82,391,1200,7167,71,Yes,15668,525
Q248,3,118,219,833,783,27,392,1478,340,50,39,7248,89,48,549,798,747,13256,29,11,3,287,118,219,268,67,95,1323,211,2256,2,92,233,4,8,1200,188,622,275,0,177,150,445,4,Q248,303,685,8,81,7,160,389,1200,6531,119,Yes,15065,173
Q251,2,160,585,2825,448,27,354,591,339,55,39,9110,89,27,162,42,747,17457,29,10,434,195,160,318,626,65,139,2711,288,2059,,403,235,,30,1200,182,573,669,1,44,1700,445,27,Q251,306,902,8,37,5,131,394,1200,7311,90,Yes,19370,1804
Q259,5,101,272,1166,364,27,410,1035,341,51,39,7069,89,13,387,457,747,12155,29,10,2,167,101,296,458,68,128,1154,260,1629,2,12,234,,35,1200,115,428,239,1,44,298,445,30,Q259,303,639,8,44,7,190,392,1200,6531,102,Yes,14042,315
Q265,4,96,549,807,866,27,392,1479,342,53,39,6927,89,112,554,798,747,13958,29,145,3,287,96,288,271,69,51,1902,216,2748,2,98,233,4,71,1200,190,576,236,0,48,389,445,68,Q265,303,1013,8,86,8,285,395,1200,6231,105,Yes,15840,144
Q268,3,76,327,2338,565,46,413,1572,341,52,40,9391,89,33,201,743,747,16977,29,10,165,416,76,281,747,66,191,1563,272,2038,,8,235,,10,1200,126,397,817,0,37,816,445,7,Q268,303,740,8,218,187,149,393,1200,7736,223,Yes,18851,1199
Q270,3,89,138,2200,508,27,408,1449,338,50,39,8055,89,51,212,701,747,14971,29,136,226,340,89,326,723,64,131,1527,268,1651,,230,235,,58,1200,138,381,464,0,320,556,445,55,Q270,303,560,8,160,13,190,388,1200,6699,94,Yes,16884,1084
Q272,2,42,185,809,409,29,392,1419,339,50,39,7360,89,15,419,739,747,13767,29,196,205,287,42,324,267,67,128,2175,169,1962,2,81,233,253,155,1200,154,565,177,1,724,467,445,152,Q272,303,626,8,61,270,92,389,1200,6295,144,Yes,15680,149
Q283,3,106,329,1158,475,27,392,1479,340,51,39,7200,89,23,487,799,747,13738,29,11,2,287,106,481,273,68,63,1575,213,2220,2,89,233,4,268,1200,171,908,138,0,47,504,445,264,Q283,303,694,8,39,7,135,391,1200,6727,114,Yes,15810,492
Q295,3,76,106,1783,251,102,343,1878,339,49,39,6919,89,30,189,872,747,13358,29,11,306,663,76,220,691,64,106,1355,210,1347,,225,235,4,10,1200,158,424,322,0,26,762,445,7,Q295,303,514,8,10,5,152,388,1200,5772,145,Yes,15166,699
Q492,2,119,705,766,1131,38,381,1213,338,49,39,7868,89,13,337,648,747,15525,29,10,2,184,119,332,155,67,203,2306,273,3253,2,124,233,121,58,1200,187,452,248,1,689,341,445,55,Q492,306,1386,8,10,4,280,387,1200,7030,117,Yes,17443,216
Q494,2,224,258,686,664,284,381,1194,340,51,39,6515,89,11,499,628,747,12549,29,142,94,184,224,215,158,68,207,1462,170,2469,2,129,233,118,45,1200,137,455,131,0,43,99,445,43,Q494,303,772,8,8,485,93,390,1200,5723,93,Yes,14354,136
Q496,2,129,169,752,736,103,381,1194,335,49,37,6482,89,17,546,628,747,12908,29,123,3,184,129,329,160,65,144,1732,168,2619,2,132,232,124,161,1200,129,455,137,0,50,613,445,159,Q496,303,1092,8,28,223,113,383,1200,5781,115,No,14820,200
Q498,2,93,321,765,1136,28,381,1193,341,51,40,8172,89,64,643,627,747,14703,29,10,4,184,93,322,160,69,140,1486,171,2993,2,135,233,124,151,1200,188,501,208,0,44,252,445,149,Q498,303,1183,8,211,6,167,393,1200,7181,105,Yes,16617,213
Q002,3,81,47,2870,502,22,388,1224,347,58,40,9003,89,47,229,667,747,17316,30,1,240,169,81,268,684,67,117,2452,245,1686,,227,241,4,23,1200,135,344,240,0,333,1684,445,20,Q002,303,721,8,51,7,112,405,1200,7946,131,Yes,19189,1794
Q010,3,74,64,1303,739,23,358,1126,348,53,40,7741,89,22,465,587,747,13739,30,72,190,181,74,262,597,67,107,1707,232,1787,,170,241,4,30,1200,106,244,260,0,223,755,445,26,Q010,303,447,8,142,257,100,401,1200,6744,103,Yes,15602,314
Q011,3,139,98,1240,417,23,352,1036,346,55,40,8152,89,20,90,495,747,13572,30,76,235,189,139,247,628,65,77,1764,240,1241,,7,241,4,7,1200,82,191,412,0,282,1113,445,4,Q011,303,534,8,21,4,96,402,1200,7307,69,Yes,15421,219
Q017,3,73,111,2151,431,105,363,1446,348,58,40,9275,89,416,193,851,747,17322,30,1,64,232,73,404,779,67,159,3021,334,1356,,7,241,4,70,1200,125,314,553,0,652,1834,445,66,Q017,303,490,8,64,6,115,407,1200,7914,95,Yes,19332,980
Q069,2,94,81,1402,286,22,341,991,345,55,40,8327,89,51,76,439,747,13097,30,54,238,211,94,275,577,65,327,1202,260,1080,,107,241,,15,1200,75,177,557,1,281,612,445,13,Q069,306,497,8,34,3,116,400,1200,6944,68,Yes,14972,430
Q070,3,67,66,1486,482,193,370,1042,346,56,40,8102,89,37,107,437,747,13543,30,65,173,235,67,247,535,66,118,1509,241,1337,,121,240,4,6,1200,83,218,393,0,327,667,445,3,Q070,303,534,8,28,6,97,402,1200,7162,67,Yes,15391,558
Q076,4,86,196,3743,595,144,329,1348,352,66,40,12406,89,48,697,753,747,26709,30,1,1012,266,86,276,813,71,98,6996,258,2130,,201,241,4,17,1200,191,378,780,0,622,5144,445,13,Q076,303,793,8,107,261,104,418,1200,10072,83,Yes,28602,2538
Q078,3,98,131,2194,14,22,375,3702,346,56,39,11218,89,71,521,751,747,22245,30,379,330,359,98,247,754,65,115,2737,240,2297,2216,6,241,4,6,1200,275,804,816,0,36,1372,445,3,Q078,303,1346,8,15,6,127,401,1200,9796,65,Yes,24093,1048
Q084,3,116,211,2017,360,90,388,1499,348,54,40,10385,89,40,292,901,747,17974,30,1,215,210,116,730,626,67,103,2361,234,1596,,174,241,4,496,1200,146,546,527,0,45,1576,445,492,Q084,303,539,8,24,7,143,402,1200,9203,96,Yes,20306,998
Q085,3,70,120,2282,317,22,402,1501,346,56,40,10318,89,52,497,859,747,18182,30,1,668,241,70,247,708,65,126,2461,241,1551,,216,241,4,6,1200,164,429,559,0,36,1621,445,3,Q085,303,702,8,60,7,95,402,1200,8567,66,Yes,20032,1181
Q092,3,138,87,1668,406,239,456,1379,349,60,40,9424,89,37,456,594,747,17103,30,1,617,329,138,451,809,67,75,2965,251,1529,,144,241,4,200,1200,109,257,605,0,411,1662,445,196,Q092,303,538,8,204,238,90,409,1200,7636,102,Yes,19163,466
Q111,2,78,141,2496,364,57,395,1475,348,55,40,11604,89,255,238,796,747,20375,30,0,404,284,78,262,678,68,83,3217,257,1505,,284,241,,5,1200,207,495,520,0,648,1926,445,2,Q111,306,470,8,29,8,168,404,1200,9951,78,Yes,22241,1424
Q112,4,105,264,2566,701,80,340,1909,350,61,40,10911,89,644,123,832,747,21062,30,1,5,737,105,306,657,68,218,3693,297,1878,,6,241,4,9,1200,165,446,791,0,425,2635,445,5,Q112,303,599,8,36,9,123,411,1200,9067,139,Yes,22978,1517
Q122,2,84,53,1618,219,54,345,819,344,49,39,7279,89,35,155,342,747,12124,30,0,133,132,84,397,522,64,57,1239,245,1086,,89,240,,152,1200,73,167,398,0,238,665,445,150,Q122,306,506,8,32,4,190,393,1200,6465,68,Yes,14114,702
Q126,4,62,194,1605,830,129,458,1819,350,58,40,10084,89,594,445,970,747,18229,30,1,269,391,62,294,535,69,112,2520,242,2139,,191,241,4,53,1200,121,345,688,0,364,1268,445,49,Q126,303,669,8,11,196,99,408,1200,8145,69,Yes,20131,677
Q127,3,193,151,1685,284,82,385,934,346,52,40,8536,89,426,224,396,747,14633,30,55,200,153,193,325,630,66,167,2011,317,1273,,112,241,4,8,1200,78,179,513,0,270,1151,445,4,Q127,303,487,8,30,185,138,399,1200,7012,71,Yes,16557,663
Q141,2,125,103,1377,468,66,375,1101,347,53,40,7826,89,425,276,536,747,13420,30,69,128,191,125,330,686,66,111,1610,254,1381,,137,241,7,76,1200,96,235,682,0,183,817,445,74,Q141,303,219,8,15,360,99,400,1200,6252,69,Yes,15350,298
Q145,3,81,160,1246,373,22,338,957,347,52,40,7561,89,58,372,457,747,12657,30,34,57,162,81,277,514,66,104,1466,231,1346,,70,241,4,46,1200,55,131,425,0,211,612,445,42,Q145,303,376,8,65,365,100,399,1200,6696,82,Yes,14532,339
Q148,3,74,138,1318,273,64,334,1034,347,58,40,8310,89,31,137,555,747,13512,30,1,173,145,74,251,627,66,82,1609,244,1168,,6,241,4,6,1200,140,199,421,0,342,787,445,3,Q148,303,603,8,60,6,87,405,1200,7449,83,Yes,15368,298
Q149,2,102,158,1384,382,22,355,942,348,58,40,9074,89,17,123,426,747,14101,30,0,51,161,102,307,700,66,189,1367,268,1232,,108,241,,39,1200,75,183,446,1,331,658,445,37,Q149,306,520,8,100,4,143,406,1200,8093,70,Yes,16013,289
Q150,3,81,124,1971,368,131,424,1549,347,57,40,8449,89,34,307,555,747,15199,30,1,252,214,81,324,700,66,90,1992,244,1156,356,93,241,4,80,1200,77,180,634,0,288,1066,445,77,Q150,303,489,8,160,8,112,404,1200,7068,114,Yes,17127,879
Q151,2,95,53,2752,485,90,485,1586,348,59,40,11071,89,415,187,782,747,20568,30,0,513,319,95,278,752,67,138,3515,268,1549,,245,241,,10,1200,147,335,485,0,650,2389,445,7,Q151,306,566,8,47,7,156,407,1200,9128,98,Yes,22453,1606
Q152,3,86,196,1648,251,60,382,1021,346,56,40,8227,89,81,130,469,747,13558,30,1,112,170,86,257,655,65,143,1554,242,1022,,87,241,4,15,1200,61,176,431,0,179,927,445,12,Q152,303,504,8,4,4,88,402,1200,7088,278,Yes,15418,600
Q166,3,86,162,1815,359,51,357,1124,349,60,40,8161,89,26,219,515,747,15394,30,77,129,253,86,298,701,67,218,2882,248,1326,,7,241,4,50,1200,93,212,466,0,300,1979,445,47,Q166,303,622,8,104,8,125,408,1200,7054,154,Yes,17301,722
Q171,3,88,120,1704,510,299,426,1409,348,58,40,10680,89,27,426,748,747,17844,30,1,378,235,88,343,661,67,320,2420,244,1543,,240,241,4,99,1200,113,359,454,0,522,939,445,96,Q171,303,556,8,61,7,112,406,1200,9014,182,Yes,19793,650
Q204,2,70,206,1805,741,131,396,1224,349,57,40,9600,89,418,363,612,747,17392,30,90,298,215,70,409,626,69,337,2496,310,2198,,161,240,,99,1200,118,306,597,0,333,1255,445,96,Q204,306,546,8,63,279,326,406,1200,7642,84,Yes,19408,784
Q212,3,97,110,1719,119,57,402,1250,348,58,40,8565,89,52,315,591,747,15140,30,59,498,258,97,391,623,67,76,2542,364,966,,6,241,4,27,1200,113,279,510,4,252,1637,445,20,Q212,303,467,8,41,7,93,406,1200,7238,139,Yes,17136,703
Q222,2,189,176,1447,5,22,360,1073,345,55,40,9892,89,81,294,355,747,16388,30,0,414,358,189,561,752,65,555,1925,259,1861,,5,241,,301,1200,209,604,1183,0,19,1203,445,299,Q222,306,1053,8,5,3,196,400,1200,7529,119,Yes,18549,300
Q227,3,137,115,2785,441,46,374,1157,345,52,39,7544,89,23,288,576,747,16141,30,47,111,206,137,439,361,66,68,3206,289,1311,,86,240,4,150,1200,71,171,366,0,279,2361,445,147,Q227,303,430,8,30,175,95,397,1200,6787,70,Yes,18177,2031
